sentiment,sentence,lang
neutral,Die Raffinerien von Neste Oil verfügen über eine kombinierte Rohölraffinationskapazität von rund 260.000 Barrel pro Tag .,de
neutral,"Der Nettoumsatz ging von 59,9 Mio. EUR auf 49,8 Mio. EUR zurück .",de
neutral,"2007 erzielte Etteplan einen Umsatz von 125,2 Mio EUR.",de
positive,"Der Gewinn vor Steuern stieg von 0,4 Mio EUR im entsprechenden Zeitraum 2005 auf 0,6 Mio EUR .",de
neutral,"Der Umsatz der finnischen Sanoma Learning & Literature , der finnischen Mediengruppe Sanoma , sank im Januar bis Juni 2009 um 3,6 % auf insgesamt 162,8 Mio . EUR gegenüber 168,8 Mio . EUR im entsprechenden Zeitraum 2008 .",de
neutral,Die Größe einer Apfelweinflasche bleibt unverändert.,de
positive,"Die börsennotierte Lebensmittelindustriegesellschaft der Finlan HKScan Group hat im Baltikum den Umsatz von 156,9 Mio. EUR im Vorjahr um 3,5 Mio. EUR auf 160,4 Mio. EUR im Jahr 2010 gesteigert.",de
negative,"Der Umsatz sank im Quartal gegenüber dem Vorjahr um 8 Prozent auf 2,4 Milliarden Euro .",de
positive,Das EBIT ohne Sondereinflüsse wurde im Vergleich zum Jahr 2009 geschätzt .,de
neutral,Was denken wir?,de
neutral,"Keith Skeoch tritt auf, als David Nish als Chief Executive von Standard Life austritt",de
positive,"Mit dem Upgrade soll die Netzkapazität in mehreren Städten von 450 MHz auf 630 MHz erhöht werden , was bidirektionale Dienste für digitales Fernsehen sowie Breitbanddaten ermöglicht .",de
neutral,Es wurden keine finanziellen Angaben gemacht .,de
negative,Tesco Aktienkurs fällt nach negativer Brokernote,de
neutral,"Laut finnischem L+ñnnen Tehtaat's CEO Matti Karppinen, jetzt, da L+ñnnen Tehtaat den Großteil seines Futtermittel- und Getreidegeschäfts verkauft hat, wird es schnell anfangen, nach Akquisitionen zu suchen.",de
neutral,"Die finnische IT-Beratung Satama Interactive Oyj sagte am 13 . November 2006 , dass Jarmo Lonnfors übernahm die Position des CEO .",de
neutral,Nach Angaben des Unternehmens werden die Entlassungen vorübergehend sein .,de
neutral,"Der Frachtverkehr sank im September 2009 um 1 % gegenüber dem Vorjahr auf 8,561 Tonnen .",de
neutral,"Rihko begann im Sommer 2006 mit der Verwaltung des Geschäfts von Raisio's Benecol , nachdem das Tabakunternehmen Altadis in Europa tätig war .",de
neutral,Die Finanzausweise und Zwischenberichte werden zu den angegebenen Terminen um 9.00 Uhr ( Finnische Zeit ) veröffentlicht .,de
neutral,"Das Unternehmen sollte Maschinen an eine Furniermühle in der Region Tomsk, in Russland liefern.",de
negative,Im Bereich Gebäude- und Wohnungsverbesserung belief sich der Nettoumsatz auf 1.173 Mio . EUR gegenüber 1.566 Mio . EUR im Vorjahr .,de
neutral,"Die Gespräche betrafen die Divisionen Food und Ingredients , sowie Gruppen-Service-Funktionen , sagte das Unternehmen .",de
positive,"Lloyds Banking Group Aktienkurs hebt sich durch Berichte Bank ist bereit, Hunderte von britischen Arbeitsplätzen zu axe",de
positive,"Outokumpu von Finnland , Edelstahl-Hersteller , plant, eine Liefervereinbarung mit der indischen Eisenbahn zu schließen .",de
negative,Shire Aktienkurs unter Druck nach $32billion Baxalta Deal,de
positive,"Er erwartet jedoch , dass die Banken alternative Finanzierungen bereitstellen .",de
neutral,"Es wäre verfrüht , über Termine , Volumen und das Investitionsverfahren zu sprechen , """" sagte er .",de
neutral,"Die russische Regierung werde 20 % der erforderlichen Mittel bereitstellen , sagte er .",de
positive,"Wir sind jetzt in der Lage, neue klinische Kandidaten für die Zukunft zu verfolgen . ''",de
neutral,"Der Nettoumsatz von Cymed wird sich 2006 auf 3,5 Mio EUR belaufen .",de
negative,"Das Betriebsergebnis ging jedoch auf nahezu 1,7 Mio EUR zurück .",de
neutral,"Nach den Akquisitionen wird Panostaja eine neue Geschäftseinheit gründen , die sich auf die Wärmebehandlung von Metallen konzentrieren wird .",de
positive,"Finnlands Neste Oil wurde für seine NExBTL-Technologie , die die Herstellung von Biodiesel aus Pflanzenöl und tierischem Fett ermöglicht , mit dem Innovationspreis des finnischen Verbands der Chemischen Industrie ausgezeichnet .",de
neutral,"Das finnische Farbenunternehmen erwarb die restlichen 49 Stück, die es nicht von der ukrainischen LGU für eine nicht offenbarte Summe besaß.",de
neutral,Atria wird auch die Anteile von Kauhajoen Teurastamokiinteistot Oy (Kauhajoki Schlachthofgrundstück) von der Kooperative Itikka erwerben.,de
neutral,Die Bedingungen des Erwerbs wurden nicht bekannt gegeben .,de
neutral,In Kombination mit dem Basware Enterprise Purchase to Pay Portfolio bietet es ein hohes Maß an Automatisierung für Beschaffungs- und Rechnungsworkflows.,de
neutral,"Das Unternehmen erwirtschaftet einen Nettoumsatz von etwa 600 mln Euro $ 775,5 mln jährlich und beschäftigt 6.000 .",de
neutral,RSA Insurance Hires Towergate's Egan als Chief Financial Officer,de
positive,"Durch den Umzug strebt das Unternehmen jährliche Einsparungen in Höhe von rund 3 Mio . USD 4,3 Mio . , von denen der Großteil in diesem Jahr erwartet wird .",de
positive,Das Ergebnis unter dem Strich verbesserte sich jedoch dank positiver Finanzposten .,de
positive,$NFLX +3% der Tiefs,de
negative,NYSE-Besitzer ICE darf den Zusammenschluss der Deutschen Boerse-LSE storecrash,de
neutral,"Ahlstrom , mit Hauptsitz in Helsinki , Finnland , ist weltweit führend in der Entwicklung , Herstellung und Vermarktung von Hochleistungsfaserwerkstoffen .",de
positive,$DMND grün und bewegen,de
neutral,"Im zweiten Quartal 2009 belief sich der Gewinn vor Steuern auf 13,6 Mio . EUR gegenüber 26,8 Mio . EUR im zweiten Quartal 2008 .",de
neutral,Der Wert dieser Art von Aufträgen liegt in der Regel zwischen 2 und 3 Millionen Euros .,de
neutral,"Die Kosmetik-Kollektion umfasst einen Lidschatten, Gesichtspulver, Lipgloss, Mascara und Zubehör.",de
neutral,Die Steigerungsspanne variiert bis zu 10 % .,de
positive,Die Fusion von LSE-Deutsche Boerse würde das Ende des Austauschs von Mega-Deals signalisieren,de
negative,"Das Betriebsergebnis für die fortgeführten Aktivitäten sank von 72,4 Mio . EUR im ersten Halbjahr 2007 auf 48,3 Mio . EUR .",de
neutral,"Das Unternehmen sagte dann, dass es seine Ressourcen auf die klinische Forschung konzentrieren wird.",de
neutral,"Der Nettogewinn von Glaston für das dritte Quartal 2007 sank im entsprechenden Zeitraum 2006 auf 2,4 Mio Euro ( 3,5 Mio Euro ) von 3,5 Mio Euro ( 5,1 Mio Euro ) .",de
neutral,"Die Tekla Structures 16 Installation wurde nach den Anforderungen von Microsoft für die Windows 7-Zertifizierung gebaut , fügte das Unternehmen hinzu .",de
positive,AstraZeneca erwirbt ZS Pharma in $2.7 Milliarden Deal,de
neutral,"LONDON MarketWatch -- Die Aktienkurse endeten am Montag in London, da eine Erholung der Bankenbestände die breitere Schwäche der FTSE 100 nicht ausgleichen konnte .",de
negative,"Kone Aktien sanken 4,1 Prozent auf x20ac 43 US$ 55,77 in Helsinki .",de
neutral,Im Jahr 2007 wird Huhtamaki weiterhin in organisches Wachstum investieren .,de
neutral,"Die Tageszeitung Daily Graphic berichtete im Oktober , dass die Fidelity Bank eine Initiative ergriffen hat , um Partner Ghana Post , die über Büros im ganzen Land verfügt , Finanzdienstleistungen für die unbankierten und unterbankierten Unternehmen im Land anzubieten .",de
neutral,"Glaston 's eigene Glas-Verarbeitungseinheit , Tamglass Glas-Verarbeitung , ist ein Hersteller von hochwertigen Sicherheitsglas-Produkte in Finnland tätig .",de
neutral,"Von diesen Aktien sind 14.747.084 im Besitz der Gesellschaft, und die Anzahl der ausstehenden Aktien und Stimmrechte an den Aktien beträgt somit 161.256.847 .",de
negative,"U.K. Aktien wenig verändert bei Rekord als Barclays, Shell Fall",de
negative,"$AMRN Verkauft Signal 7/1/14 noch in Kraft mit Ziel unter 1,50",de
neutral,"Herr Mikko Saavalainen , Leiter der Comptel 's Global Sales schlussfolgert : `` Gibtelecom bietet eine perfekte Illustration der Vielfalt der Geschäfts- , technischen und regulatorischen Herausforderungen Betreiber sind in ihrem OSS heute konfrontiert .",de
neutral,"ALEXANDRIA , Va. , 6. Okt. -- United States Patent No. 7,804.288 , ausgestellt am 28. September , wurde Vacon Oyj ( Vaasa , Finnland ) zugeordnet .",de
positive,Die finnischen Lebensmittelunternehmen HK Ruokatalo und Atria werden ein Joint Venture-Unternehmen namens L+ñnsi-Kalkkuna zur Herstellung von Truthühnerfleisch gründen.,de
neutral,Die Jahreskapazität beträgt etwa 10.000 MW .,de
neutral,"S&P hat sein ``Sell ''-Rating beibehalten , während Nordea und UBS ihre ``Buy ''-Empfehlungen bekräftigt haben .",de
positive,"Das operative Ergebnis ohne Restrukturierungskosten stieg von 31,7 Mio. EUR auf 44,5 Mio. EUR, während das operative Ergebnis inklusive Restrukturierungskosten von 7,4 Mio. EUR auf 38,5 Mio. EUR noch stärker zunahm .",de
positive,"Der Umsatz stieg von Juli bis September um 21 Prozent auf 2,3 Milliarden Euro , sagte das finnische Unternehmen am Donnerstag .",de
positive,"Das Betriebsergebnis stieg von 8,7 Mio. EUR im entsprechenden Zeitraum 2007 auf 13,1 Mio. EUR , was 7,7 % des Nettoumsatzes entspricht .",de
positive,"$KCG Bot bei 2,24",de
negative,"In Finnland hat die Bank of +àland ihr Betriebsergebnis im zweiten Quartal 2008 von 7,5 Mio EUR im zweiten Quartal 2007 auf 6,1 Mio EUR gesunken .",de
neutral,"In einer gesonderten Mitteilung an die Helsinkier Börse zeigte Atria , dass die Gewinne des Unternehmens im dritten Quartal von 13 ,9 Mio EUR im dritten Quartal des Vorjahres auf 12 ,7 Mio EUR im dritten Quartal dieses Jahres gesunken sind .",de
positive,Der finnische Konzern rechnet mit einem Umsatzgewinn von 42 Mio EUR nach Steuern und Aufwendungen .,de
negative,"Der Betriebsverlust der Pulp & Paper Machinery lag im September 2007 - August 2008 bei über 3 Mio EUR , verglichen mit einem Gewinn von 3,7 Mio EUR im Vorjahr .",de
negative,"In den baltischen Ländern ging der Umsatz um 40,2 % und in Russland um 23,2 % in Euro und um 10,7 % in Landeswährung zurück .",de
negative,UnternehmenKingfisher bieten für Herrn Bricolage läuft in Schwierigkeiten,de
neutral,"Der beizulegende Zeitwert der Anlageimmobilien lag bei 15,8 Mio EUR im Vergleich zu 22,9 Mio EUR im dritten Quartal 2009 .",de
positive,"Das Unternehmen plant, ab 2011 über seine Tochtergesellschaften und Distributoren in den internationalen Markt zu expandieren.",de
neutral,Die Investition würde etwa 5 Mio EUR betragen .,de
positive,"Nach Angaben der finnischen Versicherungsgesellschaften Tapiola , Local Insurance Group ( L+ñhivakuutus ) und Pohjola haben die beiden heftigen Stürme Ende Juli und Anfang August 2010, die Bäume um Finnland gefällt haben den Verkauf von Waldversicherung beschleunigt .",de
negative,$GLD http://stks.co/44ow Bei näherer Inspektion. Widerstand 10 Punkte nördlich bei 200d und abwärts Trendlinie. Abbildung 2 von 2.,de
neutral,In Schweden deckt das Abkommen auch Datenkommunikationsdienste ab.,de
positive,"$KEP bricht aus, wenn der Markt zurückzieht http://stks.co/r0cet",de
neutral,Der letzte Registrierungstermin ist am 4 . April 2006 .,de
neutral,Herr Skogster ist derzeit als Leiter verantwortlich für ABB Oy's Systemmodule für Niederspannungsantriebe .,de
neutral,"Der Gewinn vor Steuern belief sich auf 9,0 Mio EUR , gegenüber 36,3 Mio EUR im Jahr 2007 .",de
positive,"Die Rationalisierung der Operationen zielt darauf ab , seit dem zweiten Quartal des laufenden Geschäftsjahres jährlich über 1 Mio EUR an Einsparungen zu erzielen .",de
neutral,Metso's Lieferung wird eine komplette beschichtete Bordlinie mit verwandten Luftsystemen und zwei Wicklern umfassen .,de
neutral,Die Kürzungen werden bis Herbst 2010 abgeschlossen sein .,de
neutral,"Das Unternehmen sagte auch , dass sein Vorstand eine Gewinnausschüttung von EUR0,92 pro Aktie vorgeschlagen habe .",de
negative,$MPWR CEO verkauft 450k April 15th..meh,de
neutral,"Bitte informieren Sie IR Johanna Koskinen über Ihre Teilnahme bis spätestens 20 April um 10 Uhr. Eine Telefonkonferenz für Finanzanalysten und Investoren , die in englischer Sprache durchgeführt wird , beginnt um 15:00 Uhr finnischer Zeit ( EET ) .",de
positive,"Die Bank geht davon aus , dass Finnlands BIP 2010 und 2011 um 2 % wachsen wird .",de
negative,"$HLF-Shorts haben letzte paar Tage getötet, könnten mehr machen, wenn Cover und zurückkaufen?",de
negative,"ADPnews - 3 . August 2009 - Die finnische Mediengruppe Ilkka-Yhtyma Oyj HEL : ILK2S sagte heute , dass ihr Nettogewinn im ersten Halbjahr 2009 um 45 % auf 5,9 Millionen US-Dollar gefallen sei .",de
neutral,"Finanzvorstand Jim Heindlmeyer sagte, Beyond Oblivion ist in fortgeschrittenen Gesprächen mit den vier großen Plattenfirmen über seinen Service .",de
negative,Außerdem wird die Produktion im Werk Varpaisj+â rvi Anfang April 2009 eingestellt.,de
neutral,Der Gebäudesystemservice von E hatte 2007 Einnahmen in Höhe von 355 Mio . EUR .,de
positive,"Der größte Teil des Umsatzes war auf den Erwerb des schwedischen Silva zurückzuführen, der Gartengeräte und Boote herstellt.",de
neutral,"Budapest , 10. August MTI - finnische Elektronik-Hersteller Elcoteq wird 700 Arbeiter in seinen Werken in Pecs S Ungarn am Ende September wegen fallenden Aufträgen entlassen , Kommunikationsdirektor für Elcoteq lokalen Einheit , Zoltan Krippl sagte MTI am Montag .",de
neutral,"Die Produktpalette umfasst zum Beispiel marinierte Oliven, Aufschnitte und Pasteten.",de
neutral,"Aldata stellte fest, dass sein Voice Supply Chain Technology-Ansatz VDW ermöglicht, sich mit Lagerverwaltungssystemen zu integrieren.",de
positive,"NASDAQ-Liste Yahoo Inc hat einen neuen Dienst eingeführt, der Malaysian ermöglicht, ihre Lieblings-Internet-Inhalte und -Dienste mit ihnen auf ihren Mobiltelefonen zu nehmen.",de
neutral,"Von diesen Aktien werden 29.659.239 von der Gesellschaft oder ihren Konzerngesellschaften gehalten, und die Zahl der ausstehenden Aktien und Stimmrechte, die den Aktien zugeordnet sind, beläuft sich somit auf 322.705.218 .",de
neutral,"SRV wird auch einen Aquapark mit Wellnessbereich, ein Restaurant und eine multifunktionale Eisarena bauen.",de
positive,"$P Bullflagge auf der täglichen, Einkommen auf dem Tisch morgen +/-12 move.Will straddle diese in comed..lots vol garantiert hier",de
negative,"Sainsbury Umsatz rutschen wieder, da Preisdruck einen Tribut fordert",de
neutral,"Da sich die Angaben des Verbandes nicht auf die Verkaufszahlen von rund 100 kleinen lokalen Brauereien und den Verkauf von importierten Bierprodukten beziehen , sind die tatsächlichen Marktanteile seiner Mitglieder geringer als im Bericht angegeben .",de
neutral,"Der Deal steht im Einklang mit der Strategie von Etteplan , als Partner weltweiter Kunden tätig zu sein und industrielle Technologiedesign-Dienstleistungen anzubieten .",de
positive,Nach Angaben von HKScan Finland soll der Nettoumsatz von J+ñrvi-Suomen Portti auf 80 Mio EUR auf 100 Mio EUR gesteigert werden .,de
positive,Sehen Sie sich diese Bancos.Sie halten relativ gut im Vergleich zu dem breiten Markt $XLF $BAC $GS $C <--große C Kauf in $BAC in Backburner,de
neutral,"Das veräußerte Unternehmen ist Teil des Geschäftsbereichs Regierung , Herstellung und Einzelhandel von TietoEnator .",de
neutral,"Rosen war vorsichtig , in Bezug auf die zweite Jahreshälfte zu optimistisch zu sein .",de
positive,"Das Seminar führte moderne , saubere Technologien und Produkte , finanzielle Instrumente und Förderprogramme für Energie- und Umweltprojekte sowie das Potenzial zur Entwicklung sauberer Energie in Vietnam ein .",de
positive,"Im Berichtszeitraum stieg der Nettoumsatz aufgrund der im ersten Halbjahr 2008-09 realisierten Unternehmensakquisitionen um 8 % gegenüber dem Vorjahr auf 64 ,3 Mio . EUR , deren Wirkung im Berichtszeitraum 10 ,9 Mio . EUR betrug .",de
neutral,"Wohnungen von YIT Home kann in 5 Regionen Russlands erworben werden , wo YIT-Tochtergesellschaften ihre Aktivitäten ausführen : Moskau und Moskau Region , St. Petersburg , Ekaterinburg , Kasan und Rostow-on-Don .",de
positive,$BONE Earnings Stocks Poised to Pop http://stks.co/2zWE,de
positive,Die finnische KCI Konecranes hat ihre Netto-Umsatzwachstumsschätzung für 2006 von über 25 % auf über 35 % angehoben .,de
positive,Spaniens Caixabank startet neues Übernahmeangebot für Banco BPI,de
neutral,STOCK-WECHSELVEREINBARUNG 20 . Juli 2006 1 ( 1 ) BASWARE SHARE SUBSCRIPTIONEN MIT WARRANTEN UND EINNAHMEN IN SHARE CAPITAL Insgesamt wurden 119 850 Aktien im Rahmen des BasWare Warrant Programms gezeichnet .,de
negative,"Finnish Scanfil , ein Systemlieferant und Vertragshersteller für den Kommunikationssektor und die Elektronikindustrie , meldet im ersten Quartal 2009 einen Nettoumsatz von 49,6 Mio . EUR , der nur um ein Prozent geringer ist als im entsprechenden Zeitraum 2008 .",de
positive,Unterhaltung Ein zerstreut ITV Übernahme Gerüchte,de
neutral,Die jährlich zu zahlenden Dividenden werden vom Bezugspreis der Aktie abgezogen .,de
positive,Neue Produkteinführungen in Finnland werden sich ab 2005 mehr als verdoppeln.,de
positive,Diese Aufgabe stärkt Poyry's Position als internationaler Anbieter von Engineering- und Projektdienstleistungen für die chemische Prozessindustrie .,de
neutral,"Unsere Kunden kommen aus folgenden Ländern: Großbritannien , USA , Spanien , Frankreich , Italien , Deutschland , China , Schweden , Norwegen , Niederlande , Österreich , Belgien , Schweiz , Tschechische Republik , Serbien , Finnland , Kanada , Russland , Ukraine , Portugal , Dänemark , Irland , Südkorea , Estland und Liechtenstein .",de
neutral,"Alpina Sports ist ein Libanon , New Hampshire USA ansässiger Distributor von z.B. Alpina Skischuhe und Skier , Exel Skistöcke , Start Ski Wachse und jetzt auch Peltonen Langlaufskier .",de
positive,Cargotec Germany GmbH hat von der Stadtverwaltung Mainz einen Auftrag für Fahrgestellaufbauten im offenen Verfahren erhalten.,de
negative,"Die gemeldete operative Marge betrug negativ 5,9 % .",de
neutral,Der Kaufpreis wurde nicht offengelegt.,de
neutral,Okmetic erwartet für das erste Halbjahr 2009 einen Umsatz von weniger als 2008 .,de
positive,Der Nettoumsatz des finnischen Pharmaunternehmens Orion stieg im ersten Quartal 2009 von 180 Mio EUR im ersten Quartal 2008 auf 190 Mio EUR .,de
positive,Das Unternehmen ist in Brasilien und Uruguay gut aufgestellt.,de
positive,"Upside bewegt sich in der volatilen #Bergbau-Sektor, senden Anglo American PLC $AAL bis 6,8% ab 16:30 Uhr, London Zeit",de
neutral,"Der Umsatz ging in Finnland um 14 Prozent und im Ausland um 27 Prozent zurück, wobei der Umsatz durch das starke Umsatzwachstum in Russland und Litauen gesteigert wurde.",de
negative,"$FB nach unten 7,5% von diesem #bearish Muster. In Anbetracht der #bullish Stimmung - Das ist ein beeindruckender bärischer Zug https://t.co/TaJF0cH2qh",de
positive,Das wäre eine Steigerung von geschätzten Umsatz von 117 Millionen im vergangenen Jahr .,de
positive,"Laut Sepp+ñnen liegen die Kosten für den Netzaufbau der neuen Technologie UMTS900-Lösung um ein Drittel unter dem des Aufbaus von 3,5-G-Netzen mit einer Frequenz von 2.100 MHz .",de
neutral,"Nummer eins zu sein bedeutet, für alle Beteiligten einen Mehrwert in unserem Handeln zu schaffen.",de
neutral,Die Anzahl der für diesen Vertrag eingegangenen Angebote beträgt zwei .,de
neutral,"Spenden an Hochschulen Die Generalversammlung ermächtigte den Verwaltungsrat, max.",de
neutral,"Es erwartet Umsatz zwischen $ 8,4 Milliarden und $ 8,7 Milliarden , im Vergleich zu Analysten Schätzungen von $ 8.67 Milliarden .",de
positive,"LSE erhält Hong Kong Regulatory nick an HK Firmen, um LSE Mitglieder zu werden",de
neutral,Das Durchmesserprotokoll wird nach den Standards IETF RFC 3588 und IETF RFC 3539 entwickelt.,de
neutral,Unterirdische Parkplätze werden auch auf dem Kellergeschoss gebaut werden.,de
negative,$DISH-Schwäche setzt sich wieder fort. 49.43 Flächenwiderstand nach letzter Woche,de
positive,#FusionIQ NEW Positive Timing Signal auf $SBUX Heute https://t.co/9ImlXz4YNa Bitte retweet #Signale,de
positive,"Die Vertretung der schwedischen Fleisch genehmigte ein verbessertes Angebot von finnischen HK Ruokatalo, um das Unternehmen zu erwerben.",de
positive,Der Umsatz von M-real dürfte sich im zweiten Quartal 2010 gegenüber dem Vorjahr um 4 % auf 609 Mio EUR erhöht haben .,de
neutral,"Weber überzeugte seinen Freund Ray Ostrom, der ein Sportgeschäft in Lake Street besaß, die Köder zu verkaufen.",de
negative,"$AAPL wird jetzt niedergeschlagen, gehasst, etc. / hhhm gegen 700> was passiert als nächstes?",de
neutral,Die wichtigsten Herausforderer auf dem Markt sind Logset und Sampo-Rosenlew.,de
positive,Das Bezirksgericht Helsinki wies alle Anklagen als erstinstanzliches Gericht 2005 ab.,de
neutral,Teleste BK Optiflex Verstärkerprodukte werden bei der laufenden Kapazitätsaufrüstung des Netzwerks von KDG auf Bidirektionalität eingesetzt.,de
neutral,"Die Geschäftsbereiche der InvestLesProm-Gruppe decken die gesamte Kette der Forstindustrie ab , und die Gruppe besitzt Wälder , Sägewerke , Papier - und Zellstofffabriken sowie andere Verarbeitungsanlagen .",de
neutral,"Zuvor erwartete das Unternehmen , dass seine Finanzleistung 2008 auf dem gleichen Niveau wie 2008 bleiben wird .",de
neutral,"Versicherer: Admiral bläst heiß und kalt, aber Aviva steigt vor der Friends Life Fusion",de
positive,Einzelhandel Riese Kingfisher berichtet 'fest' Start ins Jahr,de
neutral,"Die maximale Zahl der Kündigungen in Finnland beträgt 40 Mitarbeiter , fügte das Unternehmen hinzu .",de
negative,$TSLA yeah lässt sich auf 230s lol gehen,de
positive,"Der planmäßige Verkehr des Unternehmens , gemessen in Einnahmenkilometern RPK , wuchs um etwas mehr als 2 % und fast 3 % mehr Passagiere wurden auf Linienflügen befördert als im Februar 2009 .",de
positive,Die Validierung unseres fgVoIP-Clients durch Symbian Signed stellt einen bedeutenden Schritt nach vorn bei der Erreichung dieses Ziels dar.,de
negative,$EBAY e-bay bay! die Arbeit an ein paar täglichen Dojis .. sollte bis zum Nachteil weiter https://t.co/lgU0yBxEZe,de
neutral,Royal Mail bekommt gemischte Tasche von Ofcom Postregulierung Bericht,de
positive,"Ragutis , die ihren Sitz in Litauens zweitgrößter Stadt Kaunas hat , steigerte seinen Umsatz im vergangenen Jahr 22,3 Prozent auf 36,4 Millionen Liter .",de
neutral,Der Handel steht im Einklang mit dem am 26 . März 2008 angekündigten Abkommen .,de
neutral,"Der ursprünglich geschätzte Gesamtwert des Auftrags belief sich auf 250 000 Euro , ohne MwSt . .",de
neutral,Shell- und BG-Aktionäre stimmen Ende Januar über den Deal ab,de
neutral,"Nach Abschluss der Akquisition wird die Expertise von Poyry in den Bereichen Öl- und Gastechnik und Beratung über den gesamten Lebenszyklus von Öl- und Gasanlagen , einschließlich Tiefwassertechnik , abdecken .",de
positive,: Lietuvos Respublikos sveikatos apsaugos ministerija hat den Auftrag an die UAB `` AFFECTO LIETUVA '' für das Softwarepaket für Finanzsysteme vergeben .,de
neutral,Der Auftrag betrug 8 Mio. EUR .,de
positive,$IBM bleibt stark,de
positive,$CRUS Upgrade auf einen Kauf von Alpha Street Research,de
positive,#Apple bis fast 20% von seinen Februar-Tiefs mit sehr wenig Fanfare. $AAPL,de
negative,"Rio Tinto schwingt in den Verlust, senkt die Dividendenpolitik",de
positive,"Cision sagt, dass der Verkauf seine U.K.-Operation an die Rentabilität zurückführen wird.",de
negative,"Isolationismus? Eine weitere Verkaufsbewertung, verkaufen Bewertungen auf SPY, QQQ, IWM und mehrere Unternehmen https://t.co/j35FNnx744 $AAPL #APPLE $AXP $BAC",de
negative,Aufgrund des raschen Rückgangs des Nettoumsatzes wurden die Personaleinsparungen in größerem Umfang als ursprünglich erwartet durchgeführt .,de
neutral,"Der Marktanteil von Coca-Cola hat sich bei den Verkaufsmengen um 2,2 % auf 24,2 % verringert .",de
negative,Der Nettogewinn von L&T für das gesamte Jahr 2010 sank von 45 Mio EUR für 2009 auf 36 Mio EUR .,de
neutral,"Der Auftrag besteht aus ausgelagerten Anwendungsmanagement , Support und Planung für Tecnotere und Drittanwendungen .",de
neutral,"Der Konzernumsatz belief sich im dritten Quartal 2007 auf 142,3 Mio. EUR und das operative Ergebnis auf 4,3 Mio. EUR .",de
neutral,"Vaisala , mit Sitz in Helsinki in Finnland , entwickelt und fertigt elektronische Messsysteme für Meteorologie , Umweltwissenschaften , Verkehr und Industrie .",de
positive,"$SPY Sieht aus wie Bärenfallen, die schneller als Cadbury Creme Eggs vom Osterhasen gelegt werden",de
neutral,"Finnlines schätzte in seiner Hauptversammlung , dass 2008 aufgrund großer Investitionen finanziell ein hartes Jahr sein wird .",de
neutral,Darüber hinaus wird das Unternehmen das Lager und Bürogebäude in Loudeac und Saint Marcel verkaufen und neue gemeinsame Räumlichkeiten für diese Operationen in Morvillars mieten.,de
neutral,Der Umsatz mit mittelstarkem Bier ging um 40 % zurück.,de
neutral,"ABN : 59 087 901 620 machen nun 5,10 % der Stimmrechte und des Grundkapitals von Citycon Oyj aus .",de
neutral,Das Unternehmen hat 120 Mitarbeiter und einen Jahresumsatz von rund 16 Mio. EUR.,de
positive,"Nach Angaben des CEO von M-real , Mikko Helder , wird diese Transaktion es dem Unternehmen ermöglichen , sein Restrukturierungsprogramm zügig weiterzuführen .",de
neutral,"$BABA kann ein paar Tage dauern wks Monate beobachten, was passiert ist $FB $TWTR, nachdem sie IPO. mrkt muss auswaschen., um gut zu jagen brauchen 2 warten Stiel.",de
positive,2008 dürfte die Transaktion Einsparungen in Höhe von 20 Mio .-25 Mio . EUR bringen .,de
neutral,"Neu Delhi , 17. Juli -- Sahlberg Teppo , Kallio Timo und Mustonen Tuomas von M Real OYJ , Espoo , Finnland haben neue Markierungen und Methoden zur Herstellung der gleichen entwickelt .",de
neutral,Auf internationale Operationen entfielen über 80 % des Nettoumsatzes .,de
positive,"Diese Finanzierungsvereinbarungen werden es dem Unternehmen ermöglichen , im Einklang mit seiner Treasury-Politik sicherzustellen , dass es über ausreichende Finanzinstrumente für seine potenziellen Eigenkapitalanforderungen verfügt .",de
positive,$GILD-Diagramm: Mit $IBB zurück über die Unterstützung. https://t.co/GpRZ2UJFC4,de
neutral,Als Ergebnis der Verhandlungen würde die Beschäftigung von 130 Mitarbeitern in Blau und Weiß im Werk Oulu eingestellt werden.,de
negative,"Der Betriebsverlust betrug 0,7 Mio EUR im Vergleich zu einem Ergebnis von 0,8 Mio EUR im zweiten Quartal 2005 .",de
neutral,"Der Auftrag umfasst auch umfangreiche Wartungsarbeiten an einer Schuhpresse, die Vaahto 2001 geliefert hat.",de
neutral,Dank des Internets vergleichen Verbraucher Produkte mehr als zuvor und finnische Unternehmen sind nicht wettbewerbsfähig .,de
positive,"Das Betriebsergebnis belief sich auf 5,8 Mio EUR , was einem Verlust von 1,7 Mio EUR im vierten Quartal 2009 entspricht .",de
negative,"Die Immobiliengesellschaft erzielte einen Nettoverlust von +ó x201a -1⁄4 59,3 Mio. +ó x201a -1⁄4 0,21 pro Aktie gegenüber einem Nettogewinn von +ó x201a -1⁄4 31 Mio. +ó x201a -1⁄4 0,11 pro Aktie für das entsprechende Quartal 2007 .",de
negative,"Das Ergebnis je Aktie ( EPS ) betrug einen Verlust von EUR0 ,38 .",de
neutral,"Die größten Verkäufer in der Kette 's Supermärkte in Finnland sind Bio-Pirkka-Tomaten , Karotten , Eier und Fleischprodukte .",de
positive,"$AAPL lang 630,91",de
positive,Die Veräußerung des Margarine-Geschäfts von Raisio im Mai 2009 gab dem Unternehmen einen klareren Fokus auf Getreide-Produkte .,de
