sentiment,sentence,lang
negative,"Dans les pays baltes , les ventes ont diminué de 40,2 % , et en Russie , de 23,2 % en euros , et de 10,7 % en monnaie locale .",fr
negative,CompagniesL'offre de Kingfisher pour M. Bricolage se heurte à des problèmes,fr
neutral,"La variation de juste valeur des biens d' investissement s' est élevée à 15,8 millions d' euros , contre 22,9 millions d' euros au troisième trimestre de 2009 .",fr
positive,L'entreprise prévoit de s'étendre sur le marché international par l'intermédiaire de ses filiales et distributeurs à partir de 2011.,fr
neutral,L'investissement serait d'environ 5 millions d'euros .,fr
positive,"Selon les compagnies d'assurance finlandaises Tapiola , Local Insurance Group ( L+ñhivakuutus ) , et Pohjola les deux violentes tempêtes de fin juillet et début août 2010 qui ont abattu des arbres autour de la Finlande ont accéléré les ventes d'assurances forestières .",fr
negative,$GLD http://stks.co/44ow Sur inspection plus étroite. Résistance 10 points nord à 200d et tendance à la baisse. Graphique 2 de 2.,fr
neutral,"En Suède , l' accord couvre également les services de communication de données .",fr
positive,$KEP éclate lorsque le marché recule http://stks.co/r0cet,fr
neutral,La dernière date d' enregistrement est le 4 avril 2006 .,fr
neutral,M. Skogster est actuellement responsable des modules système d'ABB Oy pour les entraînements à basse tension.,fr
neutral,"Le bénéfice avant impôt s' est élevé à 9,0 millions d' euros , contre 36,3 millions d' euros en 2007 .",fr
positive,La rationalisation des opérations vise à réaliser des économies annuelles de plus d' un million d' euros à partir du deuxième trimestre de l' exercice en cours .,fr
neutral,La livraison de Metso comprendra une ligne de carton entièrement revêtue avec des systèmes d'air connexes et deux éoliennes.,fr
neutral,Les réductions seront conclues d' ici l' automne 2010 .,fr
neutral,"La société a également déclaré que son conseil d'administration a proposé une distribution des bénéfices de 0,92 EUR par action .",fr
negative,$MPWR PDG vend 450k avril 15th..meh,fr
neutral,"Veuillez informer l' IR Johanna Koskinen de votre participation au plus tard le 20 avril à 10 heures. Une conférence téléphonique à l' intention des analystes financiers et des investisseurs , en anglais , commencera à 15 heures heure de Finlande ( EET ) .",fr
positive,La banque prévoit que le PIB de la Finlande augmentera de 2 % en 2010 et en 2011 .,fr
negative,"$HLF shorts fait un meurtre ces deux derniers jours, pourrait faire plus si couverture et racheter?",fr
negative,"ADPnews - 3 août 2009 - Le groupe de presse finlandais Ilkka-Yhtyma Oyj HEL : ILK2S a déclaré aujourd' hui que son bénéfice net a chuté de 45 % sur l' année à 5,9 millions d' euros 8,4 millions de dollars au premier semestre de 2009 .",fr
neutral,Le directeur financier Jim Heindlmeyer a déclaré Beyond Oblivion est en pourparlers avancés avec les quatre grandes sociétés d'enregistrement sur son service .,fr
negative,"En outre , la production à l'usine Varpaisj+â rvi sera arrêtée au début d'avril 2009.",fr
neutral,"En 2007 , le service du système de construction de E avait un chiffre d' affaires de 355 millions d' euros .",fr
positive,La majeure partie de l'augmentation des ventes nettes est due à l'acquisition de Suédois Silva qui produit des outils de jardin et des bateaux.,fr
neutral,"Budapest , le 10 août MTI - fabricant finlandais d'électronique Elcoteq mettra à pied 700 travailleurs dans ses usines de Pecs S Hongrie fin septembre en raison de la chute des commandes , directeur des communications pour l' unité locale d' Elcoteq , Zoltan Krippl a déclaré à MTI lundi .",fr
neutral,"La gamme de produits comprend des olives marinées , des coupes à froid , et des pates , par exemple .",fr
neutral,Aldata a noté que son approche de la chaîne d'approvisionnement vocale permet à VDW de s'intégrer aux systèmes de gestion des entrepôts.,fr
positive,"Yahoo Inc, inscrite sur la liste de NASDAQ, a introduit un nouveau service qui permet aux Malaisiens de prendre leur contenu et leurs services Internet préférés avec eux sur leur téléphone portable.",fr
neutral,"De ces actions, 29 659 239 sont détenues par la Société ou ses sociétés de groupe et le nombre d'actions en circulation et de droits de vote attachés aux actions s'élève donc à 322 705 218 .",fr
neutral,"SRV va également construire un parc aquatique avec un espace bien-être, un restaurant et une arène de glace multifonctionnelle.",fr
positive,"$P drapeau de taureau sur le quotidien, gains sur la table demain +/-12 se déplacer. se chevauchera celui-ci en gains..lots de vol garantis ici",fr
negative,Les ventes de Sainsbury glissent à nouveau comme les pressions sur les prix prennent un péage,fr
neutral,"Étant donné que les données de l' association ne couvrent pas les ventes d' une centaine de petites brasseries locales et les ventes de produits de bière importés , les parts de marché effectives de ses membres sont inférieures à celles indiquées dans le rapport .",fr
neutral,L'accord est conforme à la stratégie d'Etteplan d'opérer en tant que partenaire de clients mondiaux et de fournir des services de conception de technologies industrielles .,fr
positive,"Selon HKScan Finland , il est prévu d' augmenter les ventes nettes de J+ñrvi-Suomen Portti à 80 millions d' euros pour les porter à 100 millions d' euros .",fr
positive,Regardez ces bancs.ils tiennent relativement bien par rapport au marché large $XLF $BAC $GS $C <---gros achat C en $BAC dans le backburner,fr
neutral,"La société cédée fait partie du secteur d'activité de TietoEnator Gouvernement , Manufacturing & Retail .",fr
neutral,Rosen s'est montré prudent quant à son optimisme vis-à-vis du second semestre de l'année .,fr
positive,"Le séminaire a introduit des technologies et des produits modernes, des outils financiers et des programmes de parrainage pour les projets énergétiques et environnementaux ainsi que le potentiel de développement d'énergies propres au Vietnam.",fr
positive,"Au cours de la période de référence , les ventes nettes ont augmenté de 8 % sur un an pour atteindre 64 .3 millions d' euros , en raison des acquisitions d' entreprises réalisées au cours du premier semestre de 2008-2009 , dont l' effet s' est élevé à 10 .9 millions d' euros au cours de la période de réexamen .",fr
neutral,"Les appartements de YIT Home peuvent être achetés dans 5 régions de Russie , où les filiales YIT exercent leurs activités : Moscou et la région de Moscou , Saint-Pétersbourg , Ekaterinburg , Kazan et Rostov-on-Don .",fr
positive,$BONE Earnings Stocks Poized to Pop http://stks.co/2zWE,fr
positive,KCI Konecranes a augmenté son estimation de croissance nette des ventes pour 2006 de plus de 25 % à plus de 35 % .,fr
positive,La Caixabank espagnole lance une nouvelle offre d'acquisition pour Banco BPI,fr
neutral,ANNONCE DE L'ÉCHANGE DE STOCK 20 juillet 2006 1 ( 1 ) SUBCRIPTIONS DE PARTAGE DE BASE AVEC GARANTIES ET AUGMENTATION DE LA CAPITALE DE PARTAGE Un total de 119 850 actions ont été souscrites au programme des mandats de BasWare .,fr
negative,"La société finlandaise Scanfil , fournisseur de systèmes et fabricant de contrats pour le secteur des communications et l' industrie électronique , rapporte des ventes nettes de 49,6 millions d' euros au premier trimestre de 2009 , qui ne sont que de moins de 1 % par rapport à la période correspondante de 2008 .",fr
positive,Divertissement On dissipe les rumeurs de prise de contrôle d'ITV,fr
neutral,Les dividendes payables annuellement sont déduits du prix de souscription des actions .,fr
positive,Les lancements de nouveaux produits en Finlande doubleront plus que par rapport à 2005 .,fr
positive,Cette mission renforce la position de Poyry en tant que fournisseur international de services d'ingénierie et de projet à l'industrie des procédés chimiques .,fr
neutral,"Nos clients proviennent des pays suivants : Royaume-Uni , États-Unis , Espagne , France , Italie , Allemagne , Chine , Suède , Norvège , Pays-Bas , Autriche , Belgique , Suisse , République tchèque , Serbie , Finlande , Canada , Russie , Ukraine , Portugal , Danemark , Irlande , Corée du Sud , Estonie et Liechtenstein .",fr
neutral,"Alpina Sports est un Liban , New Hampshire États-Unis distributeur de chaussures de ski et de skis Alpina , des pôles de ski Exel , des cires de ski de départ et maintenant aussi des skis de fond Peltonen .",fr
positive,Cargotec Germany GmbH s'est vu attribuer un contrat par Stadtverwaltung Mainz pour des carrosseries de châssis selon la procédure ouverte.,fr
negative,"La marge opérationnelle déclarée était négative 5,9 % .",fr
neutral,Le prix d'achat n'a pas été divulgué .,fr
neutral,Okmetic s' attend à ce que ses ventes nettes pour le premier semestre 2009 soient inférieures à celles de 2008 .,fr
positive,"Le chiffre d' affaires net de la société pharmaceutique finlandaise Orion s' est élevé à 190 millions d' euros au premier trimestre de 2009 , contre 180 millions d' euros au premier trimestre de 2008 .",fr
positive,L'entreprise est bien positionnée au Brésil et en Uruguay.,fr
positive,"Les mouvements à l'envers dans le secteur volatil #mining, envoyant Anglo American PLC $AAL en hausse de 6,8% à partir de 16:30 PM, heure de Londres",fr
neutral,"Les ventes ont diminué de 14 % en Finlande et de 27 % à l' étranger, où les ventes ont été levées par la forte croissance des ventes en Russie et en Lituanie .",fr
negative,"$FB en baisse de 7,5 % par rapport à ce modèle #beastish. Considérant le sentiment #bullish - C'est un mouvement baissier impressionnant https://t.co/TaJF0cH2qh",fr
positive,Ce serait une augmentation par rapport aux ventes estimées à 117 millions l' année dernière .,fr
positive,"Selon Sepp+ñnen , les coûts de construction de réseau de la nouvelle technologie UMTS900 sont d'un tiers inférieurs à ceux de la construction de réseaux 3,5 G , fonctionnant à une fréquence de 2 100 MHz .",fr
neutral,Être le premier signifie créer une valeur ajoutée pour les parties prenantes dans tout ce que nous faisons .,fr
neutral,Le nombre d'offres reçues pour ce contrat est de deux .,fr
neutral,Dons aux universités L'assemblée générale annuelle a autorisé le conseil d'administration à donner max.,fr
neutral,"Il s' attend à des recettes comprises entre 8,4 milliards de dollars et 8,7 milliards de dollars , comparativement à des estimations d' analyste de 8,67 milliards de dollars .",fr
positive,LSE fait signe à Hong Kong aux entreprises HK pour devenir membres de LSE,fr
neutral,Le protocole de diamètre est développé selon les normes IETF RFC 3588 et IETF RFC 3539 .,fr
neutral,Des parkings souterrains seront également construits au sous-sol.,fr
negative,La faiblesse de $DISH continue à nouveau. 49.43 résistance à la surface après la semaine dernière,fr
positive,#FusionIQ NEW Positive Timing Signal on $SBUX Today https://t.co/9ImlXz4YNa S'il vous plaît Retweet #Signals,fr
positive,L'organisme représentatif de Suédois Meats a approuvé une offre améliorée de la Finlande HK Ruokatalo pour acquérir la société.,fr
positive,Les ventes de M-real devraient avoir augmenté de 4 % sur un an pour atteindre 609 millions d' euros au deuxième trimestre de 2010 .,fr
neutral,"Weber a convaincu son ami Ray Ostrom , qui possédait un magasin de produits sportifs de Lake Street , de vendre les leurres .",fr
negative,"$AAPL est maintenant battu, détesté, etc. / hhhmm en face de 700> que se passe-t-il ensuite?",fr
neutral,Les défis les plus importants sur le marché sont Logset et Sampo-Rosenlew .,fr
positive,Le tribunal de district d'Helsinki a rejeté toutes les accusations en tant que tribunal de première instance en 2005 .,fr
neutral,Les produits d'amplificateur Teleste BK Optiflex seront utilisés dans la mise à niveau continue de la capacité du réseau de KDG à la bidirectionnalité.,fr
neutral,"Les unités commerciales du groupe InvestLesProm couvrent la chaîne complète de l' industrie forestière , et le groupe possède des forêts , des scieries , des usines de papier et de pâte , et d' autres usines de transformation .",fr
neutral,"Auparavant , la société s' attendait à ce que ses résultats financiers pour 2008 restent au même niveau qu' en 2008 .",fr
neutral,Assureurs: L'amiral souffle chaud et froid mais Aviva s'envole avant la fusion Friends Life,fr
positive,Le géant de la vente au détail Kingfisher rapporte un début d'année 'solide',fr
neutral,"Le montant maximal des licenciements en Finlande est de 40 salariés , la société a ajouté .",fr
negative,$TSLA ouais laisse descendre à 230s lol,fr
positive,"Le trafic régulier de l' entreprise , mesuré en kilomètres de voyageurs à revenus RPK , a augmenté d' un peu plus de 2 % et près de 3 % de plus de passagers ont été transportés sur des vols réguliers qu' en février 2009 .",fr
positive,Valider notre client fgVoIP via Symbian Signed représente une étape importante dans la réalisation de cet objectif.,fr
negative,$EBAY e-bay bai! travailler sur un couple quotidien dojis .. devrait continuer à l'envers https://t.co/lgU0yBxEZe,fr
neutral,Royal Mail obtient un sac mélangé à partir du rapport de réglementation postale Ofcom,fr
positive,"Ragutis , qui est basé dans la deuxième plus grande ville de Lituanie Kaunas , a augmenté ses ventes l'an dernier 22,3 pour cent à 36,4 millions de litres .",fr
neutral,Le commerce est conforme à l' accord annoncé le 26 mars 2008 .,fr
neutral,"La valeur totale estimée initiale du contrat était de 250 000 euros , hors TVA .",fr
neutral,Les actionnaires de Shell et de BG voteront à la fin de janvier,fr
neutral,"Après l' acquisition , l' expertise pétrolière et gazière de Poyry couvrira les services d' ingénierie et de conseil multidisciplinaires tout au long du cycle de vie complet des actifs pétroliers et gaziers , y compris les services d' ingénierie en eau profonde .",fr
positive,: Lietuvos Respublikos sveikatos apsaugos ministerija a attribué un contrat à UAB `` AFFECTO LIETUVA ' ' pour le progiciel de systèmes financiers.,fr
neutral,La commande valait 8 millions d'euros.,fr
positive,$IBM rester fort,fr
positive,$CRUS Mise à jour pour un achat par Alpha Street Research,fr
positive,#Pomme en hausse de près de 20% par rapport à ses bas de février avec très peu de fanfare. $AAPL,fr
negative,"Rio Tinto passe à la perte, baisse la politique des dividendes",fr
positive,Cision dit que la vente rendra son fonctionnement au Royaume-Uni à la rentabilité .,fr
negative,"Isolationnisme? Autre cote de vente, cote de vente sur SPY, QQQ, IWM et plusieurs entreprises https://t.co/j35Fnnx744 $AAPL #APPLE $AXP $BAC",fr
negative,"En raison de la diminution rapide des ventes nettes , les réductions de personnel ont été effectuées à une échelle plus large que prévu au départ .",fr
neutral,"En volume des ventes , la part de marché de Coca-Cola a diminué de 2,2 % à 24,2 % .",fr
negative,"Le bénéfice net de L&T pour l' ensemble de l' année 2010 est tombé à 36 millions d' euros , contre 45 millions d' euros pour 2009 .",fr
neutral,"L' ordre consiste en une gestion externalisée des applications , un soutien et une planification pour les applications Tecnotree et les applications tierces .",fr
neutral,"Le chiffre d' affaires net du groupe au troisième trimestre de 2007 s' est élevé à 142,3 millions d' euros et le bénéfice d' exploitation à 4,3 millions d' euros .",fr
neutral,"Vaisala , dont le siège est à Helsinki en Finlande , développe et fabrique des systèmes de mesure électroniques pour la météorologie , les sciences de l' environnement , le trafic et l' industrie .",fr
positive,$SPY On dirait que des pièges d'ours se font poser plus vite que les oeufs de Cadbury Creme par le lapin de Pâques,fr
neutral,Finnlines a estimé lors de son assemblée générale annuelle que 2008 serait une année financière difficile en raison d' investissements importants .,fr
neutral,"En outre , la société vendra l'entrepôt et les immeubles de bureaux à Loudeac et Saint Marcel et louera de nouveaux locaux communs pour ces opérations à Morvillars .",fr
neutral,Les ventes de bière moyenne ont diminué de 40 %.,fr
neutral,"ABN : 59 087 901 620 représentent désormais 5,10 % des droits de vote et du capital social de Citycon Oyj .",fr
neutral,L'entreprise compte 120 salariés et ses ventes annuelles sont d'environ 16 millions d'euros.,fr
positive,"Selon le PDG de M-real , Mikko Helander , cette transaction permettra à l'entreprise de procéder rapidement à son programme de restructuration .",fr
neutral,$BABA peut prendre quelques jours wks mois regarder ce qui est arrivé à $FB $TWTR après qu'ils IPO. mrkt a besoin de se laver. pour chasser bien besoin 2 Patte d'attente.,fr
positive,"En 2008 , l' opération devrait permettre de réaliser des économies de 20 millions d' euros à 25 millions d' euros .",fr
neutral,"New Delhi , 17 juillet -- Sahlberg Teppo , Kallio Timo et Mustonen Tuomas de M Real OYJ , Espoo , Finlande ont développé de nouveaux marquages et méthodes de production de la même .",fr
neutral,Les opérations internationales ont représenté plus de 80 % des ventes nettes .,fr
positive,"Ces modalités de financement permettront à l' entreprise de s' assurer , conformément à sa politique de trésorerie , qu' elle dispose d' instruments financiers suffisants pour satisfaire ses besoins potentiels en capitaux .",fr
positive,Graphique $GILD: Avec $IBB de retour sur support. https://t.co/GpRZ2UJFC4,fr
neutral,"À la suite des négociations, il serait mis fin à l'emploi de 130 employés de cols bleus et blancs à l'usine d'Oulu.",fr
negative,"La perte d' exploitation s' est élevée à 0,7 million d' euros par rapport à un bénéfice de 0,8 million d' euros au deuxième trimestre de 2005 .",fr
neutral,La commande comprend également un gros travail d'entretien d'une presse à chaussures livrée par Vaahto en 2001.,fr
neutral,"Grâce à Internet , les consommateurs comparent les produits plus que précédemment et les entreprises finlandaises ne sont pas compétitives .",fr
positive,"Le bénéfice opérationnel s' est élevé à 5,8 millions d' euros , en hausse par rapport à une perte de 1,7 million d' euros au quatrième trimestre de 2009 .",fr
negative,"La société immobilière a affiché une perte nette de +ó x201a -1⁄4 59,3 millions +ó x201a -1⁄4 0,21 par action par rapport à un bénéfice net de +ó x201a -1⁄4 31 millions +ó x201a -1⁄4 0,11 par action pour le trimestre correspondant de 2007 .",fr
negative,"Les gains par action ( EPS ) se sont élevés à une perte de 0,38 EUR .",fr
neutral,"Les plus grands vendeurs dans les supermarchés de la chaîne en Finlande sont les tomates Pirkka biologiques, les carottes, les œufs et les produits de viande.",fr
positive,$AAPL long 630.91,fr
positive,La cession de l'activité margarine de Raisio en mai 2009 a permis à l'entreprise de se concentrer plus clairement sur les produits à base de céréales.,fr
neutral,"La valeur totale du projet est évaluée à 30 milliards de couronnes suédoises ( 2,83 milliards de dollars américains ) .",fr
positive,"@CGrantWSJ Je pense que cette bulle $TSLA pourrait continuer pendant un certain temps. Tant que ppl aiment les voitures, ils pourraient continuer à obtenir du financement.",fr
neutral,"Lorsque le produit est fabriqué en Finlande , il est également emballé dans le pays .",fr
positive,$LUV Continue à consolider au-dessus de la zone de rupture précédente...,fr
neutral,Je ne sais pas ce qui se passe.,fr
positive,ADP News - 18 nov.2008 - Vacon Oyj OMX : VAC1V a déclaré aujourd'hui qu'elle avait mis en place de nouveaux bureaux de représentation en Roumanie et en Ukraine pour desservir les marchés croissants de l'Europe de l'Est et du Sud-Est.,fr
neutral,Nokia a inauguré son usine de fabrication près de Chennai le 11 mars 2006.,fr
neutral,Scanfil a émis un avertissement de profit le 10 avril 2006.,fr
neutral,"Le contrat comprend la conception , la construction , la livraison d' équipements , l' installation et la mise en service .",fr
neutral,"Le contrat à durée déterminée de M. Jarmo Ukonaho , actuel directeur général des opérations indiennes d' Incap , prendra fin à la fin de l' année .",fr
neutral,VNH génère des ventes annuelles nettes d'environ 5 mln eur et emploie 21 personnes.,fr
positive,"Le premier groupe finlandais de métaux Outokumpu a déclaré que son bénéfice net au quatrième trimestre a plus que triplé à la suite d'une forte demande mondiale en acier inoxydable , d'une flambée des prix des métaux de base et du produit de la vente de son unité technologique .",fr
neutral,"$AMZN Trailing 12 mois de trésorerie opérationnelle a augmenté de 48 % à 4,98 milliards de dollars et le flux de trésorerie libre a diminué de 63 % à 388 millions de dollars http://stks.co/c06zG",fr
neutral,"Elle a affiché un chiffre d' affaires de 4,5 millions d' euros , soit 6,1 millions de dollars , et un bénéfice opérationnel de 1,5 million d' euros , soit 2,0 millions de dollars , pour 2006 .",fr
negative,Les membres du personnel licenciés vont maintenant saisir les tribunaux à moins qu'ils ne puissent être réglés à l'extérieur.,fr
positive,Les revenus de LinkedIn augmentent de près de 50 % http://stks.co/g1F4T $LNKD,fr
neutral,Lemmink+ñinen a commencé la fabrication de feutre de toiture en 1920 et la production d'asphalte dans les années 1930.,fr
neutral,ZAO YIT Moskovia construit des logements à Moscou et ses villes environnantes.,fr
neutral,"La valeur de l'opération dépasse 500 000 EUR , a déclaré la société .",fr
negative,"Selon le rapport intermédiaire , les ventes de la période sont tombées à 30,6 millions d' euros , contre 38,3 millions d' euros , publié aujourd' hui .",fr
neutral,"Scanfil , fournisseur de systèmes et fabricant de contrats dans le secteur des communications , informera 20 employés de production et mettra temporairement à pied 15 employés dans l' usine de l' entreprise de Sievi , en Finlande .",fr
neutral,"Le taux de prise en pension atteindra progressivement 2 % à la fin de 2010 , selon les Perspectives économiques de Nordea .",fr
neutral,Symphony Services fournit des services de développement pour Aldata GOLD .,fr
neutral,`` Nous avons un accord de licence avec Nokia Corp. qui expire en partie le 9 avril 2007 .,fr
neutral,"La participation cédée représentait environ 2,7 millions d'actions dans le capital d' Okmetic .",fr
positive,"$AAPL rebond maintenant n'a pas de vol, plus de vol quand il glisse",fr
neutral,"La Pacific Office Properties Trust , basée à Los Angeles , acquiert , possède , et exploite des propriétés de bureaux dans l'ouest des États-Unis , se concentrant initialement sur les marchés d'Honolulu , San Diego , Los Angeles , et Phoenix .",fr
neutral,"En Finlande , les cinq plus grandes marques contrôlent 90 % du marché de la bière .",fr
positive,"Adanac Molybdenum du Canada a commandé la technologie de broyage pour son projet de molybdène en Colombie-Britannique, au Canada, tandis que Shalkiya Zinc du Kazakhstan a adjugé un contrat pour la technologie de broyage pour le projet de plomb de zinc Shalkiya au Kazakhstan.",fr
neutral,"Dans le cadre de l' opération , la papeterie +ä+ñnekoski est restée à la propriété de M-real et a poursuivi la production de Galerie Art pour Sappi dans le cadre d' un contrat à long terme .",fr
neutral,La livraison est prévue au second semestre 2011.,fr
neutral,L'accord est valable pour quatre ans .,fr
neutral,"La compagnie maritime finlandaise Finnlines , du groupe Grimaldi , signale que ses ventes nettes ont diminué pour s' établir à 241,8 millions d' euros en janvier-juin 2009 , contre 384,0 millions d' euros au cours de la période correspondante en 2008 .",fr
positive,"Il dispose également d'actifs solides dans les médias électroniques , employant 18 500 une augmentation de 9 pour cent par rapport à l'an dernier .",fr
negative,"Beaucoup de navires commerciaux s'étaient coincés dans la baie étroite de Bothnia, où la glace est plus épaisse, et autour des îles Aaland.",fr
neutral,"L' entreprise , qui sera détenue à 51 % par Kemira et à 49 % par IVRCL , exploitera une installation de fabrication de coagulants inorganiques , qui sera construite à Vishakapatnam Vizag dans l' État d' Andhra Pradesh et lancera ses activités au second semestre 2011.",fr
neutral,Il ne semblait pas y avoir assez d'heures par jour pour Pekkarinen.,fr
neutral,"31 août 2009 (Gawker Media livré par Newstex)-- Si vous aimez les jeux vidéo de pêche mais sentis qu'il n'y avait tout simplement pas assez de wackiness impliqués, alors Activision 's (NASDAQ : ATVI) Rapala : We Fish pourrait juste attraper votre oeil avec son crochet family-fun.",fr
neutral,"Cardona ralentit son véhicule, tourne autour et retourne à l'intersection, où elle appelle le 911.",fr
neutral,"La fabrication des PPC sera entreprise dans l'unité d'exportation EOU existante à l'usine de Wartsila à Khopoli , près de Mumbai .",fr
positive,Je vois une hausse de 20 pour cent en actions FB d'ici,fr
neutral,"En janvier-juin 2010 , la perte diluée par action s' est établie à 0 .3 EUR contre 0 .1 EUR au premier semestre de 2009 .",fr
positive,Les communications de chime doivent être acquises par le WPP et la Providence,fr
positive,Dixons Coup de pouce au profit de la voiture sur les ventes fortes,fr
neutral,Aucun autre appareil ev3 n' a été impliqué dans cette action .,fr
negative,Les dépenses d ' équipement consacrées à l ' efficacité énergétique ont malheureusement diminué parallèlement au déclin de l ' économie.,fr
neutral,"Fondée en 1994 , l' entreprise utilise une approche de projet collaborative en six étapes , axée sur le temps , pour améliorer les flux de revenus des institutions financières .",fr
positive,"En vertu de l'accord GeoSentric fournira des informations d'hôtel GyPSii et des services de réservation aux visiteurs en Chine , y compris des villes populaires comme Pékin et Shanghai .",fr
neutral,Valga Lihatoostus commercialise ses produits sous la marque Maks & Moorits .,fr
positive,"Le fabricant finlandais d' emballages grand public Huhtamaki Oyj a déclaré qu' il avait réalisé un bénéfice net de 84,1 millions d' euros 105,6 millions de dollars au cours des neuf premiers mois de 2006 à partir d' une perte nette de 2,6 millions d' euros 3,3 millions de dollars au cours de la même période de 2005 .",fr
negative,"Constructeurs - $RYL brisant sous le support, regardez celui-ci. $SPY",fr
positive,"En outre, nous avons augmenté la part de viande dans diverses saucisses et offrent un certain nombre de nouveaux goûts dans les produits de grill et de kebabs shish segment, '' Paavel a dit.",fr
positive,Comme $T pour une cassure longue aussi bien. passer par les 100 et 200 MA pourrait voir qu'il fonctionne.,fr
positive,"HELSINKI , Finlande , 18 sept. 2009 ( GLOBE NEWSWIRE ) -- Ixonos Plc développe les services de R & D pour smartphone de l'entreprise et crée une nouvelle unité de conception pour smartphone de nouvelle génération en liaison avec le site d'Ixonos à Jyvaeskylae .",fr
negative,"$AXDX Je me suis ennuyé, et j'ai pris ma sortie de profit propriétaire.",fr
neutral,"Aussi en Lettonie , nous agissons en tant que partenaire pour les clients de boulangerie dans la production et le développement de produits .",fr
neutral,Le montant total des dons s'élève à 1 115 000 euros.,fr
neutral,"La facilité sera utilisée pour refinancer la facilité de crédit existante de Citycon , a déclaré la société .",fr
neutral,La société immobilière finlandaise Sponda Oyj a déclaré le 11 avril 2008 qu'elle allait construire Vuosaari Harbour Service Center au port d'Helsinki.,fr
negative,"Dans le secteur de la construction et de l' amélioration des logements , les ventes ont diminué de 6,3 % , pour un total de 154,1 millions d' euros .",fr
neutral,Et c'est exactement ce qui s'est passé un dernier jour de semaine quand un boulanger East Haven a été amené pour rappeler aux résidents de la tradition de Pâques de faire du blé et des tartes au riz.,fr
positive,La société est passée à un bénéfice d'exploitation de 10 .9 millions d'euros contre une perte d'exploitation de 15.3 millions d'euros. Elle s'est également tournée vers EPS de 0.08 euros contre une perte par action de 0.04 euros .,fr
positive,Les coûts des nouveaux navires de ropax sont inférieurs de 30 % à ceux des navires actuels .,fr
neutral,L'accord comprend également un accord de maintenance de dix ans .,fr
neutral,"Talvivaara Mining Company PLC ( Talvivaara Mining ) ( LSE : TALV ) , une entreprise finlandaise d' extraction du nickel , a installé sa deuxième ligne de production à son usine de récupération des métaux le 9 juin 2010 .",fr
positive,"Les opérations augmenteraient le bénéfice par action au premier trimestre de quelque 0,28 EUR .",fr
neutral,Les données de marché et les analyses sont tirées de la recherche primaire et secondaire .,fr
positive,$IWM acheter des programmes popping $iwm pour imprimer de l'argent bon marché signifie des prix des actions plus élevés $spy robot achat,fr
neutral,"Cencorp se concentrerait sur le développement , la fabrication et la commercialisation de produits standard pour l'automatisation de la production .",fr
neutral,"Principalement , la décision d' utiliser l' ETSI ( European Telecommunication Standard Institute ) - soutenue par DVB-H s' ajoute à la liste croissante des opérateurs et des fabricants d' équipements optant pour la norme ( cf. Global : 20 janvier 2006 : Competing Technologies Vie for Mobile TV ) .",fr
positive,"En outre , Kone a signé un contrat d' entretien de deux ans pour les escaliers mécaniques .",fr
neutral,"La taille de l'extension , dont 18,5 % ont déjà été laissés , aura une superficie brute d'environ 2 830 m2 30 460 pi2.",fr
neutral,Le nouvel emplacement n'est pas le seul changement que Wellmont a en réserve pour son service de transport aérien.,fr
neutral,"Parmi les autres clients potentiels, mentionnons les organismes d'administration publique qui investissent dans les réseaux et les services d'utilité publique .",fr
neutral,"L' aciérie a déclaré que la baisse des bénéfices s' expliquait par la persistance de l' incertitude économique , conjuguée à la sécheresse actuelle des prêts bancaires , qui a entraîné une baisse de la demande de ses produits , les clients ayant de plus en plus de difficultés à financer les opérations .",fr
neutral,Le groupe EA Reng a affiché des ventes d' environ 84 millions de couronnes pour 2007 .,fr
negative,Barclays cours d'action soumis comme banque faces frais forex sonde,fr
neutral,Les marchés s'attendent à ce que Heineken vende Hartwall dans son ensemble ou en pièces.,fr
neutral,"En plus de la société Tulikivi , il est actuellement membre du conseil d'administration des sociétés suivantes : Altia Corporation , J+ñrvi-Suomen Portti Osuskunta , Osuskunta KPY , Profile Vehicles Oy et Voimatel Oy .",fr
neutral,"L' investissement total dans l' extension de l' usine de Vantaa s' élèvera à environ 10 millions d' euros , et la part d' Okmetic dans les investissements s' élèvera à environ 2,7 millions d' euros .",fr
negative,"L' an dernier , UPM a coupé la production , les usines fermées en Finlande et a réduit 700 emplois .",fr
neutral,"Actuellement , l' usine fonctionne à pleine capacité .",fr
neutral,"Le rapport présente 614 entreprises dont de nombreux acteurs clés et de niche dans le monde entier tels que Black & Decker Corporation , Fiskars Corporation , Fiskars Brands , Inc. , Husqvarna Outdoor Products Inc. , K+S Group , Ryobi Technologies , Inc. , The Scotts Miracle-Gro Company , et Van Group , Inc. .",fr
negative,Walter Investment Management Corp reçoit une vente de Compass Point $WAC http://stks.co/c1IvX,fr
neutral,"Le déménagement se fera en transférant à HKScan la propriété , l' usine , l' équipement , ainsi que ses avoirs dans des filiales et sociétés associées du pays .",fr
neutral,Ça n'arrive pas du jour au lendemain.,fr
negative,Directeur général Olli-Pekka Kallasvuo 's changements mardi marque la troisième fois en neuf mois l'entreprise a remanié les cadres et les opérations que Nokia perd du terrain à l'iPhone d'Apple et RIM's BlackBerry .,fr
negative,La Deutsche Bank coupe $SBUX,fr
positive,Irish housebuilder Cairn Homes plans London listing,fr
