sentiment,sentence,lang
neutral,Nokia inauguró su planta de fabricación cerca de Chennai el 11 de marzo de 2006.,es
neutral,Scanfil emitió una advertencia de beneficios el 10 de abril de 2006 .,es
neutral,"El contrato incluye diseño , construcción , entrega de equipos , instalación y puesta en marcha .",es
neutral,"El contrato de plazo fijo del Sr. Jarmo Ukonaho , el actual Director General de las operaciones indias de Incap , terminará a finales de año .",es
neutral,VNH genera ventas netas anuales de aproximadamente 5 millones de euros y emplea a 21 personas.,es
positive,"El principal grupo de metales de Finlandia, Outokumpu, dijo que su beneficio neto del cuarto trimestre se triplicó con creces debido a la fuerte demanda mundial de acero inoxidable , el alza de los precios de los metales básicos y los ingresos de la venta de su unidad tecnológica .",es
neutral,"$AMZN Trailing 12 meses de flujo de efectivo operativo aumentó 48% a $4,98 mil millones y el flujo de efectivo libre disminuyó 63% a $388 millones http://stks.co/c06zG",es
neutral,"Se registró un volumen de negocios de 4,5 millones de euros $ 6,1 millones de dólares y un beneficio operativo de 1,5 millones de euros $ 2,0 millones de euros para el 2006 .",es
negative,Los funcionarios despedidos ahora llevarán el asunto a los tribunales a menos que se pueda resolver fuera.,es
positive,Ingresos de LinkedIn hasta casi 50% http://stks.co/g1F4T $LNKD,es
neutral,Lemminkinen comenzó la fabricación de fieltro para techos en 1920 y la producción de asfalto en la década de 1930.,es
neutral,ZAO YIT Moskovia construye viviendas en Moscú y sus ciudades circundantes.,es
neutral,"Según la empresa , el valor de la transacción supera los 500 000 EUR .",es
negative,"Las ventas del período se redujeron a 30,6 millones de euros de 38,3 millones de euros , según el informe provisional publicado hoy .",es
neutral,"Scanfil , proveedor de sistemas y fabricante de contratos para el sector de las comunicaciones , notificará a 20 empleados de producción , y despedirá temporalmente a 15 empleados en la planta de la empresa en Sievi , en Finlandia .",es
neutral,"La tasa de recuperación alcanzará gradualmente el 2 % a finales de 2010 , según las perspectivas económicas de Nordea .",es
neutral,Symphony Services proporciona servicios de desarrollo para Aldata GOLD .,es
neutral,`` Tenemos un acuerdo de licencia con Nokia Corp. que en parte expira el 9 de abril de 2007 .,es
neutral,"La participación despojada representaba alrededor de 2,7 millones de acciones en el capital de Okmetic .",es
positive,"$AAPL rebote en este momento no tiene vol, más vol cuando se deslizó",es
neutral,"Pacific Office Properties Trust, con sede en Los Ángeles, adquiere, posee y opera propiedades de oficinas en el oeste de Estados Unidos, centrándose inicialmente en los mercados de Honolulu, San Diego, Los Ángeles y Phoenix.",es
neutral,"En Finlandia , las cinco mayores marcas controlan el 90 % del mercado de la cerveza .",es
positive,"Adanac Molybdenum de Canadá ha pedido tecnología de molienda para su proyecto de molibdeno en Columbia Británica, Canadá, mientras que Shalkiya Zinc de Kazajstán ha adjudicado un contrato para tecnología de molienda para el proyecto de plomo en zinc Shalkiya en Kazajstán.",es
neutral,"Como parte de la transacción , la fábrica de papel nekoski permaneció en M-real 's propiedad y continuó la producción de Galerie Art para Sappi en virtud de un contrato a largo plazo .",es
neutral,La entrega está prevista para el segundo semestre de 2011.,es
neutral,El acuerdo tiene una validez de cuatro años .,es
neutral,"La naviera finlandesa Finnlines , del Grupo Grimaldi , informa de que sus ventas netas disminuyeron a 241,8 millones EUR en enero-junio de 2009 , frente a 384,0 millones EUR en el período correspondiente de 2008 .",es
positive,"También tiene activos fuertes en los medios electrónicos , empleando 18.500 un aumento del 9 por ciento sobre el año pasado .",es
negative,"Muchos de los buques comerciales se habían quedado atascados en la estrecha bahía de Botnia, donde el hielo es más grueso, y alrededor de las islas Aaland.",es
neutral,"La empresa , que será propiedad del 51 % de Kemira y del 49 % de IVRCL , operará una instalación de fabricación de coagulantes inorgánicos , que se construirá en Vishakapatnam Vizag , en el estado de Andhra Pradesh , y dará comienzo a las operaciones en el segundo semestre de 2011 .",es
neutral,No parecía haber suficientes horas en un día para Pekkarinen .,es
neutral,"Ago. 31 , 2009 (Gawker Media entregado por Newstex)-- Si te encanta la pesca de videojuegos, pero sentía que no había suficiente locura involucrado , entonces Activision 's ( NASDAQ : ATVI ) Rapala : We Fish sólo puede llamar la atención con su gancho familiar-diversión .",es
neutral,"Cardona desaceleró su vehículo, dio la vuelta y regresó a la intersección, donde llamó al 911.",es
neutral,"La fabricación de CPPs se llevará a cabo en la actual Unidad Orientada a la Exportación EOU en la fábrica de Wartsila en Khopoli , cerca de Mumbai .",es
positive,Veo un 20 por ciento al alza en acciones de $FB desde aquí,es
neutral,"En enero y junio de 2010 , la pérdida diluida por acción se situó en 0 ,3 EUR frente a 0 ,1 EUR en el primer semestre de 2009 .",es
positive,Las comunicaciones de Chime serán adquiridas por WPP y Providence,es
positive,Dixons Carphone beneficios de aumento en ventas fuertes,es
neutral,No hubo otros dispositivos ev3 involucrados en esta acción .,es
negative,"`` Desafortunadamente, el gasto de capital en eficiencia energética ha disminuido junto con el declive de la economía .",es
neutral,"Fundada en 1994 , la empresa utiliza un enfoque de proyectos colaborativos de seis etapas y centrado en el tiempo para mejorar las corrientes de ingresos de las instituciones financieras .",es
positive,"En virtud del acuerdo GeoSentric proporcionará información hotelera y servicios de reserva de GyPSii a los visitantes a China , incluyendo ciudades populares como Beijing y Shanghai .",es
neutral,Valga Lihatoostus comercializa sus productos bajo la marca Maks & Moorits .,es
positive,"El fabricante finlandés de envases de consumo Huhtamaki Oyj dijo que tuvo un beneficio neto de 84,1 millones de euros $ 105,6 millones en los primeros nueve meses de 2006 de una pérdida neta de 2,6 millones de euros $ 3,3 millones en el mismo período de 2005 .",es
negative,"Homebuilders - $RYL romper por debajo de soporte, ver este. $SPY",es
positive,"Además hemos aumentado la cuota de carne en varios embutidos y estamos ofreciendo una serie de nuevos gustos en los productos de la parrilla y kebabs shish segmento , '' Paavel dijo .",es
positive,Como $T para una ruptura por mucho tiempo también. llegar a través de los 100 y 200 MA podría ver correr.,es
positive,"HELSINKI , Finlandia , 18 de septiembre de 2009 ( GLOBE NEWSWIRE ) -- Ixonos Plc amplía los servicios de investigación y desarrollo de teléfonos inteligentes de la empresa y establece una nueva unidad de diseño de teléfonos inteligentes de próxima generación en relación con el sitio de Ixonos en Jyvaeskylae .",es
negative,"$AXDX Me aburrí, y tomé mi salida de beneficios de propiedad. No me gustó la liquidez opción y pésimos spreads.",es
neutral,"También en Letonia, actuamos como un socio para los clientes de panadería en la producción y el desarrollo de productos.",es
neutral,El importe total de la donación es de 1.115.000 euros .,es
neutral,"El mecanismo se utilizará para refinanciar la facilidad de crédito existente de Citycon , dijo la empresa .",es
neutral,La compañía inmobiliaria finlandesa Sponda Oyj dijo el 11 de abril de 2008 que construiría el Centro de Servicio del Puerto de Vuosaari en el Puerto de Helsinki.,es
negative,"En el comercio de mejoras de edificios y viviendas , las ventas disminuyeron un 6,3 % , por un total de 154,1 millones de euros .",es
neutral,Y eso es exactamente lo que sucedió en un reciente día de la semana cuando un panadero de East Haven fue traído para recordar a los residentes sobre la tradición de Pascua de hacer pasteles de trigo y arroz.,es
positive,"La empresa obtuvo un beneficio de explotación de 10,9 millones de euros frente a una pérdida de explotación de 15,3 millones de euros . También recurrió a EPS de 0,08 euros frente a una pérdida por acción de 0,04 euros .",es
positive,Los costes de los nuevos recipientes de ropax son un 30 % inferiores a los de los actuales .,es
neutral,El acuerdo también incluye un acuerdo de mantenimiento de diez años .,es
neutral,"Talvivaara Mining Company PLC ( Talvivaara Mining ) ( LSE : TALV ) , una empresa minera de níquel con sede en Finlandia , ha instalado su segunda línea de producción en su planta de recuperación de metales el 9 de junio de 2010 .",es
positive,"Las transacciones aumentarían las ganancias por acción en el primer trimestre en unos 0,28 euros .",es
neutral,Los datos y análisis del mercado se derivan de la investigación primaria y secundaria .,es
positive,$IWM comprar programas popping $iwm para imprimir de cerca dinero barato significa mayores precios de acciones $spy robot compra,es
neutral,"Cencorp se centraría en el desarrollo , fabricación y comercialización de productos estándar para la automatización de la producción .",es
neutral,"Fundamentalmente , la decisión de utilizar ETSI ( European Telecommunication Standard Institute ) , respaldada por DVB-H , se suma a la creciente lista de operadores y fabricantes de equipos que optan por la norma ( véase Global : 20 de enero de 2006 : Competiting Technologies Vie for Mobile TV ) .",es
positive,"Además , Kone firmó un contrato de mantenimiento de dos años para las escaleras mecánicas .",es
neutral,"El tamaño de la extensión , 18.5 % de los cuales ya se ha dejado , tendrá un área bruta de unos 2.830 metros cuadrados 30.460 pies cuadrados .",es
neutral,La nueva ubicación no es el único cambio que Wellmont tiene reservado para su servicio de transporte aéreo.,es
neutral,Otros posibles clientes son las organizaciones de administración pública que invierten en redes y servicios de utilidad pública .,es
neutral,"La empresa siderúrgica señaló que la disminución de los beneficios se explicaba por la continua incertidumbre económica , mezclada con la actual sequía en los préstamos bancarios , lo que daba lugar a una disminución de la demanda de sus productos , ya que los clientes tenían cada vez más dificultades para financiar las operaciones .",es
neutral,El grupo EA Reng publicó ventas de aproximadamente 84 millones de coronas para el 2007 .,es
negative,Barclays precio de la acción subduido como banco se enfrenta a la sonda de forex fresco,es
neutral,Los mercados esperan que Heineken venda Hartwall como un todo o en partes.,es
neutral,"Además de la Corporación Tulikivi, también es actualmente miembro del Consejo de Administración de las siguientes empresas: Altia Corporation, Jrvi-Suomen Portti Osuuskunta, Osuuskunta KPY, Profile Vehicles Oy y Voimatel Oy.",es
neutral,"La inversión total en la ampliación de la planta de Vantaa ascenderá a unos 10 millones de euros , y la participación de Okmetic en las inversiones ascenderá a unos 2,7 millones .",es
negative,"El año pasado , UPM cortó la producción , cerró molinos en Finlandia y redujo 700 puestos de trabajo .",es
neutral,"Actualmente , la planta opera a plena capacidad .",es
neutral,"El informe perfila a 614 compañías incluyendo muchos jugadores clave y nichos en todo el mundo como Black & Decker Corporation , Fiskars Corporation , Fiskars Brands , Inc. , Husqvarna Outdoor Products Inc. , K+S Group , Ryobi Technologies , Inc. , The Scotts Miracle-Gro Company , y Van Group , Inc. .",es
negative,Walter Investment Management Corp recibe una venta de Compass Point $WAC http://stks.co/c1IvX,es
neutral,"El traslado se llevará a cabo mediante la transferencia a HKScan Finlandia de la propiedad, planta y equipo relacionados con la producción de HKScan , así como de sus participaciones en filiales y empresas asociadas del país .",es
neutral,``No pasará de la noche a la mañana.,es
negative,El director ejecutivo Olli-Pekka Kallasvuo 's cambios el martes marcan la tercera vez en nueve meses la compañía ha remodelado ejecutivos y operaciones como Nokia pierde terreno a Apple 's iPhone y RIM 's BlackBerry .,es
negative,Deutsche Bank recorta $SBUX,es
positive,Construcción de casas irlandesa Cairn Homes planes Londres listado,es
neutral,"Las recompensas que se pagarán sobre la base del período de ingresos 2011 corresponderán al valor de un total máximo de 364.000 acciones de Componenta Corporation , incluida también la proporción que debe pagarse en efectivo .",es
neutral,"El gerente de Cramo, Jarmo Laasanen, dijo que la contratación de equipos y maquinaria en Lituania difiere de los otros países bálticos en que en Lituania todavía se están construyendo muchas estructuras públicas como carreteras, puentes, aeropuertos y tiendas.",es
neutral,"Los beneficios de explotación del trimestre de abril a junio de 2006 ascendieron a 42,9 millones EUR en ventas netas de 156,3 millones EUR.",es
negative,"$SLV POS, lo ha estado diciendo durante 2 años.",es
neutral,"La empresa de papel M-real calculó que si se fabrican 100.000 cajas de galletas utilizando un tablero más ligero de 25 g/m2, el CO2 ahorrado en el transcurso de 12 meses sería igual al generado al conducir 1.000 km en coche.",es
neutral,La compañía espera abrir su primera tienda online en los EE.UU. en el verano de 2011.,es
neutral,El Metro de Moscú ( www.mosmetro.ru ) fue el primer sistema de metro de Europa en implementar tarjetas inteligentes junto con un nuevo tipo de tarjeta magnética en 1998.,es
negative,"""Las pequeñas empresas están sufriendo en este momento porque es probable que tengan problemas de dinero"", agregó.",es
positive,Se espera que aumenten los ingresos netos por pasajero .,es
neutral,"El rendimiento del capital empleado ROCE fue de un 2,3 % negativo frente al 11,3 % en 2007 .",es
neutral,Indigo y Somoncom atienden a 377.000 abonados y tenían una cuota de mercado de aproximadamente el 27 % en mayo de 2007 .,es
positive,`` Doy una cálida bienvenida a Michael Frei a Outotec.,es
positive,Precio de las acciones de ITV: Group reflexiona sobre la adquisición de Entertainment One de Canadá,es
neutral,"Los beneficios de explotación del período de seis meses disminuyeron de 111 millones de euros , mientras que las ventas aumentaron de 1.275 millones de euros , en comparación con el período correspondiente del 2006 .",es
neutral,"Las partidas de gastos de capital más importantes fueron el proyecto mundial de planificación de los recursos institucionales , el desarrollo de productos y las máquinas de producción .",es
neutral,Kone dijo en los documentos de la corte que la acción sindical retrasó la reparación de ascensores en el juzgado federal el 21 de enero y el edificio de la oficina estatal de Saltonstall el 23 de enero.,es
negative,3er día rojo seguido ? $TSLA,es
positive,"Los beneficios de explotación ascendieron a 0,4 millones de euros , frente a una pérdida de explotación de 0,8 millones de euros interanuales .",es
neutral,"Según el grupo de servicios financieros finlandés Sampo , director general , Björn Wahlroos , la adquisición por parte del Danske Bank danés de Sampo Bank por 4 000 millones de euros fue la mayor operación en efectivo de la historia económica de Finlandia .",es
neutral,"F-Secure , desarrollador de soluciones de seguridad como servicio a través de proveedores de servicios de Internet y operadores móviles , anunció los resultados de su encuesta anual de bienestar en línea .",es
positive,"Sólo en diciembre , los miembros de la Asociación Lituana de Cervecerías vendieron un total de 20,3 millones de litros de cerveza , un aumento del 1,9% con respecto a las ventas de 19,92 millones de litros en diciembre de 2004 .",es
neutral,"Coca-Cola fue el líder del mercado de los fabricantes con una cuota de mercado del 36,9 % , inferior al 2,2 % del período correspondiente de 2004-2005 .",es
neutral,"Barclays Plc ( LSE : BARC ) ( NYSE : BCS ) , Credit Agricole SA ( EPA : ACA ) ( CAGR .",es
neutral,Finnish Componenta ha publicado su nueva estrategia a largo plazo para el período 2011-2015 con el objetivo de crecer junto con sus clientes.,es
neutral,La industria del chapado y la madera contrachapada en Suecia es bastante pequeña a pesar de los recursos de materia prima.,es
positive,"La empresa finlandesa de productos metálicos Componenta Oyj ( HEL : CTH1V ) dijo hoy que su pérdida neta se redujo a 500.000 EUR ( 680.000 USD ) en el último trimestre de 2010 de 5,3 millones EUR para el mismo período del año anterior .",es
neutral,"Viking pagará 130 millones de euros por el nuevo buque , que se completará en enero de 2008 .",es
neutral,Rautaruukki tiene como objetivo encontrar trabajo de los otros lugares del grupo para aquellos que han sido despedidos.,es
negative,"Según la empresa , además de las fluctuaciones estacionales normales , la situación del mercado se ha debilitado durante el otoño del 2008 .",es
negative,"Según Arokarhu , algunas de las compras que habían sido escaneadas en la computadora de la caja registradora desaparecieron cuando se presionó la clave de suma total .",es
neutral,Sus nombres aún no han sido publicados.,es
positive,"También , está trayendo `` el tipo correcto de personas '' para mejorar sus recursos humanos .",es
neutral,Kesko ha publicado previamente una nota de prensa sobre el acuerdo el 7 de febrero de 2007 .,es
negative,ACTUALIZAR 3-Ex director de Barclays acusado por EE.UU. de propinas ilegales a fontanero,es
positive,L&G completa el acuerdo de riesgo de pensión a granel más grande suscrito médicamente del Reino Unido,es
neutral,"El beneficio de explotación de Lassila & Tikanoja , con exclusión de las partidas no recurrentes e imputadas para el segundo trimestre , fue de 11,3 millones de euros , frente a los 13,8 millones de euros de hace un año .",es
neutral,"Honkarakenne exporta principalmente grandes casas de madera de lujo a Rusia para ser utilizadas como casas unifamiliares o casas de vacaciones ; el 70 % de las ventas van a la región de Moscú , alrededor del 20 % a la región de San Petersburgo , y el resto a otros lugares .",es
neutral,El valor del acuerdo no se reveló .,es
neutral,"HKScan , con sede en Turku , Finlandia , es un importante grupo alimentario del norte de Europa con 10.000 empleados en nueve países .",es
negative,$TSLA Veo más desventaja en las próximas dos semanas tenga cuidado -20 dólares caída potencial vs +10 hacia arriba movido,es
positive,"``Invertirían no sólo en la infraestructura física, sino que también proporcionarían conocimientos técnicos para la gestión y el desarrollo de parques científicos y tecnológicos'', dijo el director de Sunrise Valley, Andrius Bagdonas.",es
positive,"Las tasas de cambio favorables también contribuyeron a aumentar las ventas netas , dijo Kari Kauniskangas .",es
neutral,Neste Oil Corporation Refinando Operación Activo Resumen Informe Resumen Neste Oil Corporation Refinando Operación Activos Resumen El Informe es una fuente esencial para los datos e información de la empresa.,es
neutral,Funcionarios de la Unión y de la empresa no devolvieron las llamadas ayer .,es
positive,"( ADP News ) - El proveedor finlandés de sistemas de manipulación Cargotec Oyj ( HEL : CGCBV ) anunció el viernes que obtuvo pedidos por valor de 10 millones de euros (13,2 millones de dólares ) para entregar linkspans a Jordania , Marruecos e Irlanda .",es
neutral,"La sucursal alemana de Hamburgo del Commerzbank AG y el US JP Morgan ( NYSE : JPM ) participaron como encargados de los arreglos , y el holandés ING ( AMS : INGA ) como cocontratante .",es
neutral,La industria mundial de las ciencias de la vida está estrictamente regulada por las autoridades internacionales y nacionales.,es
positive,"Tieto ofrece a Aktia una buena base y los servicios de apoyo necesarios para la ejecución del proyecto de actualización , ' dice Juha Volotinen , responsable de los servicios web de Aktia .",es
neutral,La compañía construirá un total de 130 nuevas subestaciones a finales de este año.,es
positive,"Tiimari , el minorista finlandés , informó de que en el cuarto trimestre de 2009 los ingresos trimestrales fueron de 1,3 millones de euros , frente a la pérdida de 0,3 millones de euros registrada en 2008 .",es
neutral,Su renuncia entrará en vigor inmediatamente.,es
neutral,Su trabajo en NetApp incluyó el reposicionamiento estratégico de la marca en la categoría y un importante relanzamiento global.,es
neutral,No se disponía de detalles financieros .,es
neutral,"Tras la desinversión , la unidad exterior de Fiskars estará compuesta por las marcas Gerber , Silva y Buster , y se centrará en multiherramientas , cuchillos , brújulas , iluminación móvil , podómetros , y barcos de aluminio .",es
neutral,"CF2 Pty Ltd se convirtió en un importante titular de Renison Consolidated Mines NL el 25 de enero con 150 millones de acciones ( 7,9 uds ) .",es
negative,"A 1411 CET , ArcelorMittal había perdido un 7,26 % frente a 17,38 euros en Euronext Paris , al frente de los caídores de los chips azules .",es
neutral,"Y Ogden supuestamente lanzará $ 4,2 millones.",es
positive,$GALE Breakout Próximamente!,es
neutral,"A En agosto de 2007 , Latvijas Finieris ordenó todas las líneas de producción para un nuevo molino de chapa verde que se construirá en Ukmerge , Lituania central .",es
positive,"La división de fundicións informa de que sus ventas aumentaron un 9,7 % a 63,1 millones EUR , frente a 57,5 millones EUR en el período correspondiente del 2006 , y las ventas de la división de máquinas comerciales aumentaron un 16,4 % a 41,2 millones EUR , frente a 35,4 millones EUR en el período correspondiente del 2006 .",es
negative,S&P rebaja a Barclays y RBS por miedos de rescate del gobierno,es
positive,"El proveedor finlandés de alta tecnología Vaahto Group registra ventas netas de 41,8 millones de euros en el período contable de septiembre de 2007 a febrero de 2008 , lo que supone un aumento del 11,2 % con respecto al año anterior .",es
positive,$BBRY ambas tendencias de 1m/6m se vuelven alcistas hoy con un nivel de resistencia de $11.31. http://stks.co/j1qt6,es
negative,"¿Aislacionismo? Otra calificación de ventas, calificaciones de ventas en SPY, QQQ, IWM y varias empresas https://t.co/6NKWEcrBA5 $AAPL $AXP $BAC $BLUE $FXE",es
neutral,La compañía expandida continuará llamándose NewPage .,es
neutral,"La compañía dijo que las ventas en los tres meses hasta finales de marzo pasaron a EUR86 ,4 millones US$ 113,4 millones de EUR91 ,2 millones el año pasado .",es
neutral,La empresa finlandesa de energía Fortum se ha fijado nuevos límites más estrictos para las emisiones de dióxido de carbono a corto plazo procedentes de su producción de calor y electricidad .,es
positive,"El margen de refinación para el año fue de $ 13.39 - bbl , en comparación con $ 10.46 - bbl en el año anterior .",es
neutral,$PRGN Un fondo aquí?,es
positive,"Los beneficios de explotación ascendieron a 13,5 millones de euros frente a 9,7 millones de euros en el período correspondiente del 2006 .",es
negative,$TSLA más débil en la lista de vigilancia DT hoy en día,es
negative,"Tesla: Retirada voluntaria de 2.700 vehículos del modelo X, debido a la emisión del asiento trasero. $TSLA https://t.co/NPAkc3U6GS",es
neutral,La fabricación comenzará en Pietarsaari a principios del año 2009 y la entrega tendrá lugar en octubre de 2009.,es
neutral,"El fabricante finlandés del contrato de electrónica Scanfil registra ventas netas de 241,2 millones de euros en 2006 , frente a 321,6 millones de euros en 2005 .",es
neutral,Los clientes tendrán acceso a la hélice integrada y los paquetes de engranajes de una fuente .,es
neutral,"El pedido adicional contiene , entre otros , válvulas de control e instrumentación , así como ingeniería de molino completa y electrificación con controles de accionamiento Metso .",es
negative,"YIT presentó contrarreclamaciones frente a Neste Oil por un total de unos 25 millones de euros , principalmente sobre la base de los trabajos realizados en el marco del contrato y los costes adicionales incurridos debido a la prolongación del proyecto .",es
neutral,Las reducciones se aplicarán principalmente durante el primer semestre de 2009 .,es
negative,$UVXY Ponga el chum por ahí en el soporte de la llave y luego el siguiente nivel abajo - cuidado,es
neutral,Inha Works ha invertido en su desarrollo de productos e investigación de mercado.,es
negative,"Tesco, las ventas de Asda caen como la marcha de los descuento continúa: Kantar",es
neutral,El primer trimestre fue el previsto y se ajustaba a las previsiones de los analistas .,es
neutral,"OMEO ( www.omeo.se ) emplea a 55 empleados y espera unas ventas netas de unos 23 millones de euros ( 29,8 millones de dólares ) para el ejercicio económico 2006-2007 , que finalizará el 30 de abril de 2007 .",es
positive,"En una conferencia de prensa , el presidente de la junta directiva de Lattelecom, Nils Melngailis , explicó que Blackstone había sido elegido por su experiencia en el sector de las TI , así como su fortaleza financiera .",es
neutral,"Las acciones representaron el 4,998 % del capital social total y el 2,14 % del total de los derechos de voto .",es
neutral,Se espera que la transferencia de datos móviles aumente de manera explosiva en la era de la LTE .,es
positive,"Fiskars Oyj Abp ( HEL : FISAS ) dijo hoy que su beneficio neto ascendió a 24,1 millones de euros ( 33,6 millones de dólares ) en el tercer trimestre de 2010 , frente a 17,9 millones de euros al año anterior .",es
positive,$REN tocando fondo de nuevo.. Buen momento para comprar,es
neutral,"Además , la delegación kazaja visitará el fondo de inversión SITRA de Finlandia , Honkarakenne Ltd y la sede de Nokia para estudiar las actividades de TeliaSonera Ltd JSC .",es
neutral,55 trabajadores en ml serán afectados por el cierre.,es
neutral,Está previsto que la construcción comience en abril y junio de 2007 y concluya a principios de 2008 .,es
neutral,"Los beneficios netos del grupo finlandés de gestión y limpieza de residuos Lassila & Tikanoja Oyj ( L&T ) se redujeron a 32,2 millones de euros ( 47,7 millones de dólares ) para el 2007 a partir de 35,3 millones de euros ( 52,3 millones de dólares ) para el 2006 .",es
negative,"Las pérdidas de explotación aumentaron a 17 millones EUR a raíz de una pérdida de 10,8 millones EUR en 2005 .",es
positive,"Jarmo Honkamaa , jefe del negocio de refinado de petróleo en Neste Oil , dice que la situación parece prometedora desde su punto de vista .",es
positive,Este es el segundo esfuerzo exitoso para el inversor financiero de este año .,es
positive,"Los traders de $RNN del día se deshicieron, debería empezar a subir lentamente a partir de ahora.",es
positive,"`Después de arreglar nuestra base, reducir los costos y cerrar las unidades no rentables, ahora estamos mirando hacia adelante ' , dijo.",es
positive,"``La transacción fortalece nuestra posición... en el diseño y los productos de marca,'' dijo el presidente y CEO de Fiskars, Heikki Allonen, señalando que los dos grupos tienen relativamente pocas operaciones superpuestas.",es
neutral,Las condiciones financieras no se revelaron .,es
neutral,El grupo de medios finlandés Talentum ha emitido una advertencia de beneficios .,es
neutral,Rubin dice que espera que Capman anuncie 1-2 transacciones adicionales en 2009 .,es
positive,Actualización 1-AstraZeneca vende medicamento contra el cáncer raro a Sanofi por hasta 300 millones de dólares,es
neutral,La inversión total del proyecto será de aproximadamente 36 millones de euros .,es
positive,`` La demanda de equipo deportivo fue buena en 2005 .,es
neutral,"De acuerdo con Vauramo , el equipo de elevación de la planta es adecuado para los asiáticos y para algunos camiones chinos .",es
positive,Cómo la fusión Kraft-Heinz se unió en 10 semanas rápidas,es
neutral,"Igor y Oleg Yankov , que actualmente gestionan Moron y Vitim , se aferrarán a la participación del 25 % por ahora .",es
positive,"COMUNICADO DE PRENSA DE KAUKO-TELKO LTD 19.06.2007 AT 14.00 1 ( 1 ) Telko Group ( Kauko-Telko ) está ampliando su asociación estratégica con BP Industrial Lubricants & Services ( BP ILS ) al adquirir la propiedad total de la empresa minorista sueca de BP , Molub-Alloy AB .",es
positive,"Se reduce a EUR2 ,8 m 9-mo '09 29 de octubre de 2009 - El desarrollador finlandés de software y hardware Elektrobit Oyj HEL : EBG1V , o EB , dijo hoy que su pérdida neta se redujo a EUR2 ,8 m para los primeros nueve meses de 2009 a partir de EUR35 ,6 m para el mismo período hace un año .",es
positive,"Vaisala también dijo que espera unas ventas netas de 253,2 millones de euros para 2010 , frente a los 252,2 millones registrados en 2009 .",es
neutral,"El pedido también cubre servicios de diseño , hardware , licencias de software , así como servicios de mantenimiento a lo largo de seis años .",es
neutral,"La empresa pagará un dividendo de 0,50 euros por acción , un total de 14 millones de euros .",es
neutral,"En comparación con el índice FTSE 100 , que aumentó 94,9 puntos ( o el 1,6 % ) en el día , se trata de una variación relativa del precio de -0,4 % .",es
positive,"``Hemos adaptado nuestras soluciones para satisfacer los requisitos técnicos de Solel, y el resultado es una fabricación rentable y reflectores de la más alta calidad. ''",es
positive,"Los ingresos de explotación se elevaron a 696,4 millones de euros frente a 600,3 millones de euros en 2009 .",es
neutral,"Las ventas netas en 2010 fueron de unos 2 000 millones de euros , de los cuales las operaciones internacionales representaron aproximadamente una cuarta parte .",es
negative,"En el volumen de ventas , la cuota de mercado de Coca-Cola ha disminuido un 2,2 % hasta el 24,2 % .",es
neutral,El escritorio alcanzará su dotación total prevista de diez personas en otoño de 2007.,es
neutral,"Una categoría de precios es para las llamadas a la red del operador preferido , y otra para las llamadas a las redes de otros operadores .",es
neutral,Veracel está preparando una apelación en la cuestión y ha pedido al tribunal que aclare la sentencia.,es
neutral,Las primeras estaciones de recarga estarán disponibles ya en 2008 y toda una red estará lista en 2010 .,es
neutral,"Incluye opciones para 30 obras de construcción comunitarias adicionales, así como obras de supervisión de la construcción para todas las obras de construcción.",es
neutral,"Los beneficios de explotación se redujeron a 35,4 millones de euros de 68,8 millones de euros en 2007 , incluida la ganancia de ventas de buques de 12,3 millones de euros .",es
negative,"La mayor reestructuración está prevista para Italia , donde se iniciarán hoy las negociaciones sobre unos 40 recortes de puestos de trabajo , señaló la empresa .",es
neutral,"Al principio , los servicios de Solteq a las empresas que operan en el área de San Petersburgo incluirán sistemas de mantenimiento y gestión de materiales y soluciones de recogida de datos .",es
positive,$FB SHIFTING EN EL 15 MINUTO AQUÍ - SUSPECTO DE TOMAR ALTAS,es
positive,"$WMT BULLISH con MACD CROSSOVER con RSI y STO subiendo - por encima de 73,4$ MA50 res. podría ejecutar http://stks.co/gGCq",es
positive,"Los beneficios de explotación se elevaron a 2,4 millones de euros frente a los 1,6 millones de euros del año anterior .",es
positive,"Ruukki ha firmado un contrato para entregar e instalar las estructuras de acero para un puente sobre el estrecho de Kyronsalmi en Savonlinna, Finlandia.",es
neutral,"Se pueden utilizar para controlar la velocidad de los motores eléctricos utilizados por la industria y la ingeniería municipal, y en la generación de energía con energía renovable.",es
negative,El precio de las acciones de Meggitt cae a medida que los beneficios caen en el 'año difícil',es
positive,"$IMRS - es importante ser pragmático en el análisis ... los precios altos podrían ofrecer vientos en contra .... historia hinchada intacta, incluso si el mercado rueda sobre",es
neutral,"Además , el Departamento de Comercio de EE.UU. publicó cifras de gastos de construcción peores de lo esperado para noviembre .",es
neutral,"Bajo el acuerdo, Pfizer ha estado financiando las actividades de investigación de Biotie en el programa de inhibidores de la PDE10 fosfodiesterasa 10 desde su inicio a finales de 2006 y tiene la única autoridad para desarrollar compuestos descubiertos.",es
neutral,"Las pruebas , realizadas en el centro de competencia de Nokia Siemens ' LTE en Espoo , Finlandia , siguen el inicio de producción de la empresa de LTE-ready Flexi Multiradio Base Stations para la banda de 800 MHz en abril de 2010 , y complementar las pruebas anteriores con Nokia en las bandas de 2100 MHz y 2600 MHz .",es
neutral,"Brian Burton , Jefe de Seguridad de TI , Vodafone Reino Unido .",es
